Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Samsung,MZMPA128HMFU-000H1 128GB,989,32,890,https://ssd.userbenchmark.com/SpeedTest/4995/SAMSUNG-MZMPA128HMFU-000H1
SSD,,Sandisk,U100 SMG2 126GB,990,31.9,317,https://ssd.userbenchmark.com/SpeedTest/2375/SanDisk-SSD-U100-SMG2
SSD,,Toshiba,THNS128GG4BBAA 128GB,991,31.4,425,https://ssd.userbenchmark.com/SpeedTest/3481/TOSHIBA-THNS128GG4BBAA
SSD,,OCZ,VERTEX PLUS 120GB,992,31.3,760,https://ssd.userbenchmark.com/SpeedTest/5805/OCZ-VERTEX-PLUS
SSD,NOC-MSATA-60G,OCZ,Nocti Series mSATA 60GB,993,31.2,61,https://ssd.userbenchmark.com/SpeedTest/4546/OCZ-NOCTI
SSD,,OCZ,VERTEX 128GB,994,31.2,491,https://ssd.userbenchmark.com/SpeedTest/2560/OCZ-VERTEX
SSD,CSSD-V60GB2A,Corsair,Nova 2 60GB,995,30.9,164,https://ssd.userbenchmark.com/SpeedTest/8360/Corsair-Nova-2-SSD
SSD,,Intel,SSDSA2CT040G3 40GB,996,30.9,1711,https://ssd.userbenchmark.com/SpeedTest/5899/INTEL-SSDSA2CT040G3
SSD,,Sandisk,U100 24GB,997,30.9,1388,https://ssd.userbenchmark.com/SpeedTest/3926/SanDisk-SSD-U100-24GB
SSD,,Sandisk,U110 24GB,998,30.6,3,https://ssd.userbenchmark.com/SpeedTest/11223/SanDisk-SSD-U110-24GB
SSD,,OCZ,VERTEX-PLUS 120GB,999,30.6,265,https://ssd.userbenchmark.com/SpeedTest/4685/OCZ-VERTEX-PLUS
SSD,SSDSA1M160G2HP,Intel,X18-M 160GB,1000,30.3,438,https://ssd.userbenchmark.com/SpeedTest/3864/INTEL-SSDSA1M160G2HP
SSD,SSDSA2M040G2GC,Intel,X25-M 40GB,1001,30.2,1782,https://ssd.userbenchmark.com/SpeedTest/5085/INTEL-SSDSA2M040G2GC
SSD,,Toshiba,THNS064GG2BNAA 64GB,1002,30,37,https://ssd.userbenchmark.com/SpeedTest/6726/TOSHIBA-THNS064GG2BNAA
SSD,SV200S364G,Kingston,SSDNow V Series 64GB,1003,29.7,1193,https://ssd.userbenchmark.com/SpeedTest/3816/KINGSTON-SV200S364G
SSD,,Samsung,MZMPA064HMDR-000 64GB,1004,29.6,26,https://ssd.userbenchmark.com/SpeedTest/5090/SAMSUNG-MZMPA064HMDR-000
SSD,SV200S3128G,Kingston,SSDNow V Series 128GB,1005,29.2,208,https://ssd.userbenchmark.com/SpeedTest/2473/KINGSTON-SV200S3128G
SSD,,OCZ,VERTEX2 80GB,1006,29.1,226,https://ssd.userbenchmark.com/SpeedTest/4175/OCZ-VERTEX2
SSD,,Patriot,Torqx 2 64GB SSD,1007,28.8,320,https://ssd.userbenchmark.com/SpeedTest/5143/Patriot-Torqx-2-64GB-SSD
SSD,,Corsair,CSSD-V64GB2 64GB,1008,28.7,218,https://ssd.userbenchmark.com/SpeedTest/5429/Corsair-CSSD-V64GB2
SSD,,Toshiba,THNS128GG4BAAA-NonFDE 128GB,1009,28,372,https://ssd.userbenchmark.com/SpeedTest/5893/TOSHIBA-THNS128GG4BAAA-NonFDE
SSD,,Sandisk,i100 24GB,1010,28,913,https://ssd.userbenchmark.com/SpeedTest/2946/SanDisk-SSD-i100-24GB
SSD,,Toshiba,THNSNW128GMCP 128GB,1011,27.7,94,https://ssd.userbenchmark.com/SpeedTest/5430/Toshiba-THNSNW128GMCP
SSD,V4-CT256V4SSD2,Crucial,V4 256GB,1012,27.6,208,https://ssd.userbenchmark.com/SpeedTest/4100/V4-CT256V4SSD2
SSD,,OCZ,AGILITY3 360GB,1013,27.6,205,https://ssd.userbenchmark.com/SpeedTest/3757/OCZ-AGILITY3
SSD,NOC-MSATA-120G,OCZ,Nocti Series mSATA 120GB,1014,27.1,174,https://ssd.userbenchmark.com/SpeedTest/2316/OCZ-NOCTI
SSD,V4-CT128V4SSD2,Crucial,V4 128GB,1015,27,204,https://ssd.userbenchmark.com/SpeedTest/5400/V4-CT128V4SSD2
SSD,,Patriot,Torqx 2 32GB SSD,1016,27,164,https://ssd.userbenchmark.com/SpeedTest/4330/Patriot-Torqx-2-32GB-SSD
SSD,,OCZ,VERTEX-PLUS 60GB,1017,26.7,770,https://ssd.userbenchmark.com/SpeedTest/5101/OCZ-VERTEX-PLUS
SSD,,Samsung,MZMPA032HMCD-000 32GB,1018,26.6,18,https://ssd.userbenchmark.com/SpeedTest/13406/SAMSUNG-MZMPA032HMCD-000
SSD,,Samsung,MMDOE56G5MXP-0VB 256GB,1019,26.4,135,https://ssd.userbenchmark.com/SpeedTest/2430/SAMSUNG-MMDOE56G5MXP-0VB
SSD,,OCZ,VERTEX 64GB,1020,26.4,556,https://ssd.userbenchmark.com/SpeedTest/2798/OCZ-VERTEX
SSD,,OCZ,VERTEX-TURBO 32GB,1021,26.3,63,https://ssd.userbenchmark.com/SpeedTest/10536/OCZ-VERTEX-TURBO
SSD,,OCZ,NOCTI 30GB,1022,26.1,71,https://ssd.userbenchmark.com/SpeedTest/6687/OCZ-NOCTI
SSD,,Corsair,CMFSSD-64GBG2D 64GB,1023,25.5,239,https://ssd.userbenchmark.com/SpeedTest/1848/CORSAIR-CMFSSD-64GBG2D
SSD,CSSD-V30GB2A,Corsair,Nova 2 30GB,1024,25.4,122,https://ssd.userbenchmark.com/SpeedTest/15718/Corsair-Nova-2-SSD
SSD,,Corsair,CMFSSD-256GBG2D 256GB,1025,25.3,176,https://ssd.userbenchmark.com/SpeedTest/4873/CORSAIR-CMFSSD-256GBG2D
SSD,,OCZ,SUMMIT 128GB,1026,25.2,62,https://ssd.userbenchmark.com/SpeedTest/4737/OCZ-SUMMIT
SSD,,Kingston,SV100S2128G 128GB,1027,24.7,1085,https://ssd.userbenchmark.com/SpeedTest/2099/KINGSTON-SV100S2128G
SSD,,Samsung,PM800 Series 2.5" 256GB,1028,24.3,1142,https://ssd.userbenchmark.com/SpeedTest/5330/SAMSUNG-SSD-PM800-Series-25--256GB
SSD,,Samsung,MZMPA024HMCD-000L1 24GB,1029,24.2,161,https://ssd.userbenchmark.com/SpeedTest/12709/SAMSUNG-MZMPA024HMCD-000L1
SSD,,OCZ,PETROL 64GB,1030,23.9,62,https://ssd.userbenchmark.com/SpeedTest/9027/OCZ-PETROL
SSD,,,CSSD-V60GB2 60GB,1031,23.8,140,https://ssd.userbenchmark.com/SpeedTest/2886/CSSD-V60GB2
SSD,,Samsung,PM800 2.5" 128GB,1032,23.6,1217,https://ssd.userbenchmark.com/SpeedTest/4482/SAMSUNG-SSD-PM800-25--128GB
SSD,,Samsung,PB22-JS3 FDE 2.5" 256GB,1033,23.4,246,https://ssd.userbenchmark.com/SpeedTest/4863/SAMSUNG-SSD-PB22-JS3-FDE-25--256GB
SSD,,Samsung,PB22-JS3 FDE 2.5" 128GB,1034,23.4,808,https://ssd.userbenchmark.com/SpeedTest/4180/SAMSUNG-SSD-PB22-JS3-FDE-25--128GB
SSD,,Kingston,SV100S2 256GB,1035,23,146,https://ssd.userbenchmark.com/SpeedTest/3014/KINGSTON-SV100S2
SSD,,Corsair,CMFSSD-128D1 128GB,1036,22.7,86,https://ssd.userbenchmark.com/SpeedTest/1549/Corsair-CMFSSD-128D1
SSD,,Sandisk,U100 16GB,1037,22.7,436,https://ssd.userbenchmark.com/SpeedTest/9035/SanDisk-SSD-U100-16GB
SSD,,Corsair,CSSD-V32GB2 32GB,1038,22.5,115,https://ssd.userbenchmark.com/SpeedTest/13318/Corsair-CSSD-V32GB2
SSD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,1039,22.4,551,https://ssd.userbenchmark.com/SpeedTest/3630/SAMSUNG-MMCRE28G8MXP-0VBL1
SSD,,Kingston,SMS100S232G 32GB,1040,22.2,34,https://ssd.userbenchmark.com/SpeedTest/7090/KINGSTON-SMS100S232G
SSD,,Samsung,PM800 TH 64GB,1041,22.1,431,https://ssd.userbenchmark.com/SpeedTest/7563/SAMSUNG-SSD-PM800-TH-64GB
SSD,,Sandisk,i100 16GB,1042,21.7,164,https://ssd.userbenchmark.com/SpeedTest/6521/SanDisk-SSD-i100-16GB
SSD,,Transcend,TS128GSSD25S-M 128GB,1043,21.1,354,https://ssd.userbenchmark.com/SpeedTest/5489/TS128GSSD25S-M
SSD,,Kingston,SV100S264G 64GB,1044,21.1,1877,https://ssd.userbenchmark.com/SpeedTest/5192/KINGSTON-SV100S264G
SSD,SNV425S2128GB,Kingston,SSDNow SNV Series 128GB,1045,20.3,1081,https://ssd.userbenchmark.com/SpeedTest/3487/KINGSTON-SNV425S2128GB
SSD,,Samsung,PM800 mSATA 64GB,1046,19.4,6,https://ssd.userbenchmark.com/SpeedTest/9744/SAMSUNG-SSD-PM800-mSATA
SSD,,Samsung,MCG8GC 63GB,1047,18.8,370,https://ssd.userbenchmark.com/SpeedTest/2089/Samsung-MCG8GC
SSD,,Transcend,TS64GSSD25S-M 64GB,1048,18.5,137,https://ssd.userbenchmark.com/SpeedTest/5160/TS64GSSD25S-M
SSD,SNV425S264GB,Kingston,SSDNow SNV Series 64GB,1049,18.1,1582,https://ssd.userbenchmark.com/SpeedTest/2043/KINGSTON-SNV425S264GB
SSD,,Patriot,Warp V2 64GB SSD,1050,17.5,7,https://ssd.userbenchmark.com/SpeedTest/11678/Patriot-Warp-V2-64GB-SSD
SSD,,Toshiba,THNSNB128GMCJ 128GB,1051,15.9,578,https://ssd.userbenchmark.com/SpeedTest/3691/TOSHIBA-THNSNB128GMCJ
SSD,,Samsung,RBX Series 128GB M,1052,15.8,348,https://ssd.userbenchmark.com/SpeedTest/6409/SAMSUNG-SSD-RBX-Series-128GB-M
SSD,,Samsung,MMCQE28G8MUP-0VA 128GB,1053,14.4,154,https://ssd.userbenchmark.com/SpeedTest/6149/SAMSUNG-MMCQE28G8MUP-0VA
SSD,,Sandisk,iSSD P4 8GB,1054,13.3,290,https://ssd.userbenchmark.com/SpeedTest/3309/SanDisk-iSSD-P4-8GB
SSD,,,OS 500GB,1055,9.75,9,https://ssd.userbenchmark.com/SpeedTest/12673/OS
SSD,,,HTS545050A7E380 500GB,1056,8.84,161,https://ssd.userbenchmark.com/SpeedTest/7371/HTS545050A7E380
SSD,,Toshiba,THNS128GE8BBDC 128GB,1057,8.75,60,https://ssd.userbenchmark.com/SpeedTest/6170/TOSHIBA-THNS128GE8BBDC
SSD,,Samsung,MBG4GC 31GB,1058,0,0,https://ssd.userbenchmark.com/SpeedTest/6544/Samsung-MBG4GC
